1 net profit / total assets,2 total liabilities / total assets,6 retained earnings / total assets,5 [(cash + short-term securities + receivables - short-term liabilities) / (operating expenses - depreciation)] * 365,8 book value of equity / total liabilities,9 sales / total assets,10 equity / total assets,12 gross profit / short-term liabilities,13 (gross profit + depreciation) / sales,16 (gross profit + depreciation) / total liabilities,17 total assets / total liabilities,19 gross profit / sales,21 sales (n) / sales (n-1),23 net profit / sales,24 gross profit (in 3 years) / total assets,25 (equity - share capital) / total assets,26 (net profit + depreciation) / total liabilities,27 profit on operating activities / financial expenses,29 logarithm of total assets,34 operating expenses / total liabilities,38 constant capital / total assets,46 (current assets - inventory) / short-term liabilities,51 short-term liabilities / total assets,55 working capital,64 sales / fixed assets,65 Bankrupt
0.086327,0.44217,0.48362,-20.306,1.2616,1.3358,0.55783,0.47575,0.097312,0.29397,2.2616,0.076281,1.2747,0.064628,0.28209,0.5411,0.25877,5.5257,7.5047,2.7182,0.78583,0.76792,0.21417,1.7543,2.1397,0
0.12759,0.56519,-0.013277,-10.191,0.76932,1.6069,0.43481,0.5484,0.12853,0.36543,1.7693,0.09682,1.6057,0.0794,0.20289,0.3488,0.31591,3.7974,4.9968,2.6529,0.63162,0.86657,0.2837,9570.9,2.5923,0
-0.22167,0.86884,-0.25678,-2.8629,0.048645,0.87939,0.042265,-0.78668,-0.10757,-0.15166,1.151,-0.16548,0.71041,-0.18097,-0.24051,0.042265,-0.17349,-1.1736,5.4477,-0.18815,0.65345,1.0185,0.25766,35170.0,1.9856,0
0.002235,0.46481,0.17138,-2.4058,1.0874,0.99676,0.50541,0.008852,0.018958,0.097108,2.1514,0.001324,1.2706,0.000939,0.21467,0.50541,0.095133,0.03112,4.8754,0.015992,0.614,0.96089,0.35622,19326.0,6.1633,0
-0.071061,0.50209,-0.046307,-184.32,0.99166,0.21872,0.49791,-0.52337,-0.21102,-0.091923,1.9917,-0.33079,0.0,-0.3249,-0.07235,-0.026748,-0.089356,-0.10337,4.5933,0.45358,0.85228,0.31058,0.13824,-3689.0,0.22881,0
0.031411,0.46435,0.070978,-38.655,1.1536,0.98899,0.53565,0.17155,0.067044,0.16854,2.1536,0.033378,1.1057,0.026908,0.079707,0.53565,0.15228,0.24005,5.5371,0.061017,0.77287,0.55702,0.22713,50624.0,1.8651,0
0.063186,0.34782,0.003189,-37.718,1.8751,0.98464,0.65218,0.17265,0.062937,0.27469,2.8751,0.038132,0.97188,0.041623,-0.016709,0.65218,0.28992,-0.22023,5.7863,-0.097619,0.66472,0.76312,0.33528,14219.0,2.3666,0
0.005231,0.32895,0.0,31.732,2.04,3.6931,0.67105,0.034572,0.020625,0.23155,3.04,0.001749,0.0,0.001416,0.006458,0.21531,0.22782,1.4004,3.505,11.135,0.81321,2.719,0.18679,1259.3,8.8018,0
0.10523,0.59844,0.0,-26.18,0.671,2.8121,0.40156,0.25445,0.062293,0.29272,1.671,0.047239,1.031,0.03742,0.15717,0.25691,0.24658,5.2894,4.1695,4.4309,0.47108,0.6456,0.52207,716.86,6.5488,0
-0.1805,1.1422,-0.25079,-61.895,-0.1245,2.4563,-0.14221,-0.26211,-0.028713,-0.061746,0.8755,-0.072296,1.2581,-0.073483,-0.13865,-0.23687,-0.064298,-1.9533,4.0238,2.2666,0.31579,0.3828,0.67752,-603.67,6.4703,0
-0.014591,0.80076,-0.004728,3997.3,0.24881,0.060726,0.19924,-0.048205,-0.23163,-0.017566,1.2488,-0.23163,0.0,-0.24027,-0.014066,-0.018548,-0.018221,-19.342,5.116,0.077156,0.7068,0.50502,0.2918,-6822.3,0.079858,0
0.2317,0.31363,0.51035,34.391,1.7563,1.1586,0.55082,1.1169,0.14919,1.2178,3.1885,0.13166,1.2544,0.090507,0.75144,0.55082,0.88189,1.4474,5.2184,1.0197,0.56267,1.7039,0.30178,56312.0,7.1584,0
0.23029,0.7939,0.0,11.337,0.2596,2.6056,0.2061,0.37311,0.11423,0.3749,1.2596,0.088381,1.7791,0.088381,0.29013,0.19926,0.3749,25.265,3.8797,2.9906,0.37362,1.1247,0.61721,611.38,8.6238,0
0.099402,0.31309,0.0,-3.2631,2.1939,1.1802,0.68691,0.39964,0.14683,0.55348,3.1939,0.084225,1.1062,0.084225,0.19177,0.10168,0.55348,9.3316,4.363,3.4522,0.71537,0.97671,0.24873,6250.9,2.4572,0
0.23606,0.34738,0.23606,28.611,1.6591,1.2578,0.57632,1.4347,0.25245,1.0659,2.8787,0.20325,0.0,0.16094,0.29812,0.57632,0.88725,2.6162,4.3205,0.87824,0.7159,1.4709,0.2078,2303.8,2.1504,0
0.16859,0.87122,-0.056723,-8.0687,0.14782,2.1782,0.12878,0.35435,0.10925,0.27315,1.1478,0.088704,1.5045,0.077398,0.33441,0.11187,0.24488,6200.5,3.4707,2.2796,0.45261,0.92139,0.54527,631.63,9.0357,0
0.015731,0.67136,0.11482,-78.011,0.48947,1.0351,0.32861,0.034495,0.042704,0.078297,1.4895,0.01171,1.2288,0.012779,0.14562,0.32861,0.080259,0.33396,4.7431,0.059153,0.5821,0.41084,0.41786,-7444.3,1.7177,0
0.22927,0.34354,0.0,4.7191,1.9109,2.4953,0.65646,0.86779,0.10321,0.74966,2.9109,0.094309,0.0,0.09188,0.23533,0.64466,0.73202,10.651,3.6304,6.5584,0.72882,1.2006,0.27118,684.96,4.39,0
-0.037418,0.82394,0.0,-14.871,0.21368,2.5348,0.17606,-0.1725,0.007038,0.021652,1.2137,-0.014762,1.116,-0.014762,0.029679,0.062957,0.021652,-0.80257,3.7916,3.1142,0.7716,0.84459,0.21692,2313.4,6.1934,0
0.001831,0.48876,-0.04584,-113.34,1.0152,1.0122,0.49619,0.004461,0.035241,0.083188,2.046,0.001874,1.1534,0.001587,-0.046539,0.49619,0.082511,0.092318,5.2364,0.021529,0.5003,0.28511,0.48465,-10220.0,2.0077,0
0.06199,0.18837,0.22834,49.131,4.0884,1.0907,0.77013,0.4591,0.11316,0.98135,5.3087,0.051644,1.1244,0.037948,0.29181,0.77013,0.86258,0.60932,4.9861,0.48448,0.77474,2.0557,0.18375,32780.0,3.4193,0
-0.034125,1.0537,-0.0216,91.058,-0.050965,0.28041,-0.053702,-0.17546,-0.066984,-0.017826,0.94904,-0.1217,0.0,-0.1217,-0.034125,-0.055725,-0.017826,0.28143,4.393,0.25542,0.80551,1.4507,0.19449,2631.2,0.40113,0
0.27123,0.14664,0.0,151.58,5.8193,1.2552,0.85336,2.9416,0.30572,2.6169,6.8193,0.26845,1.4086,0.21608,0.43811,0.77035,2.1687,33.159,4.0677,6.1855,0.88545,4.1844,0.11455,5868.1,3.2748,0
0.36761,0.40986,-0.25844,45.729,1.4399,2.249,0.59014,1.4047,0.21028,1.1539,2.4399,0.19663,1.3897,0.16345,0.65843,0.49227,0.97184,47.068,4.0885,4.6153,0.68361,1.7622,0.31482,6760.3,16.806,0
0.16818,0.35721,0.0,48.561,1.7995,2.1632,0.64279,1.0598,0.12999,0.78718,2.7995,0.096201,1.4073,0.077748,0.33834,0.62812,0.67543,17.857,3.5324,5.4799,0.80364,2.3438,0.19636,1271.0,5.0239,0
0.27849,0.36817,0.43847,84.543,1.6907,1.3595,0.62245,1.2207,0.33409,1.0896,2.7162,0.28427,1.5001,0.23193,0.5439,0.62245,0.91893,3.8764,4.8556,0.9299,0.71099,1.753,0.27962,28613.0,3.7362,0
0.11121,0.8451,-0.43936,-75.512,0.18329,1.4051,0.1549,0.20657,0.10586,0.17601,1.1833,0.092826,1.0,0.079144,0.083766,-0.061503,0.15326,8.5611,3.842,1.7565,0.36283,0.5377,0.63141,-820.76,2.8872,0
0.23681,0.16513,0.23681,51.496,5.0558,1.1765,0.83487,3.7161,0.22433,2.2826,6.0558,0.17476,0.0,0.14095,0.29362,0.83487,1.9385,2.0786,4.241,1.7976,0.92099,3.7588,0.079013,4543.0,2.5451,0
0.042405,0.47622,-0.22261,-67.442,1.0999,1.1216,0.52378,0.21918,0.13287,0.17797,2.0999,0.081841,1.1725,0.066482,-0.18601,0.52378,0.1574,1.2582,5.1981,0.15026,0.76183,0.58642,0.23817,-10127.0,0.77222,0
0.28146,0.11083,0.0,185.54,8.0231,1.2276,0.88917,3.5446,0.35494,3.9317,9.0231,0.28475,0.0,0.22927,0.34957,0.4599,3.3172,67.372,3.9134,7.793,0.90138,5.1052,0.098621,3318.0,2.4731,0
-0.035818,0.23416,0.011325,26.392,3.235,0.96689,0.75749,-0.18466,-0.003612,-0.019772,4.2707,-0.024955,0.92494,-0.027946,0.032792,0.75749,-0.036145,-0.32589,4.4458,-0.18449,0.81845,1.5604,0.1732,15415.0,4.6679,0
0.38337,0.32868,0.0,64.759,2.0425,1.6381,0.67132,3.3077,0.29917,1.4911,3.0425,0.28905,0.0,0.23403,0.4735,0.65862,1.2168,47.882,3.5949,3.5225,0.85685,2.4471,0.14315,2635.5,8.7568,0
0.22531,0.35489,0.3067,46.311,1.7566,1.2934,0.62339,2.4987,0.30333,0.99385,2.8178,0.24107,1.3525,0.19377,0.38378,0.62339,0.83885,3.2574,5.191,0.82516,0.86609,2.0042,0.11218,25901.0,1.6128,0
0.037022,0.18743,0.31805,69.128,3.9022,0.99602,0.73138,0.23645,0.041253,0.35354,5.3353,0.02584,1.3007,0.023048,0.37367,0.73138,0.32962,0.15533,4.1659,0.13365,0.74327,2.7427,0.17554,6243.9,4.0324,0
0.057546,0.25255,0.10583,-12.043,2.8758,1.0635,0.72629,0.37887,0.11986,0.63162,3.9596,0.056306,1.1471,0.043241,0.13831,0.72629,0.56278,0.57509,4.8136,0.28495,0.78106,0.83349,0.19778,7505.3,1.9373,0
0.032262,0.41575,0.069748,-14.077,1.3991,1.0358,0.58168,0.15289,0.094615,0.34884,2.4053,0.028212,1.1145,0.021047,0.087963,0.58168,0.32243,0.35734,4.6892,0.1272,0.71459,0.84081,0.28284,7454.1,2.7145,0
0.10562,0.043648,0.14334,268.62,16.181,1.0511,0.70624,3.2849,0.35785,4.1907,22.911,0.25791,1.1174,0.20664,0.18193,0.70624,3.5902,2.6364,4.5551,2.9374,0.70976,9.1218,0.040132,12561.0,0.83795,0
0.1581,0.45871,0.22754,-63.516,1.0193,1.1773,0.46755,0.57518,0.23188,0.66373,2.18,0.15196,1.3114,0.12041,0.29291,0.46755,0.57342,1.9399,5.0936,0.47167,0.57936,0.48798,0.3469,-2271.9,1.9556,0
0.088235,0.83674,0.19199,-44.711,0.092525,1.1524,0.077419,0.40392,0.1271,0.17291,1.1951,0.098714,1.3904,0.077515,0.22614,0.077419,0.14407,1.7067,5.9901,0.20148,0.63597,0.60113,0.27819,-16336.0,1.5413,0
0.039828,0.25918,0.22794,18.661,2.8109,1.0314,0.72854,0.22683,0.043364,0.39381,3.8583,0.023965,1.0571,0.016921,0.29538,0.72854,0.32984,0.27849,4.1072,0.2452,0.73903,1.4844,0.24869,4614.8,6.0231,0
-0.001145,0.77087,-0.001145,-59.494,0.25852,1.0125,0.19929,0.002074,0.026968,0.073299,1.2972,0.000452,0.0,-0.000547,0.000947,0.19929,0.070585,0.12701,4.2788,0.034094,0.51343,0.27489,0.45673,-1866.6,3.2661,0
0.085091,0.59246,0.28249,-123.81,0.67014,1.2804,0.39703,0.30131,0.23066,0.28429,1.6879,0.14561,1.1548,0.11653,0.34475,0.39703,0.24845,2.4782,4.9933,0.23855,0.63662,0.51321,0.35287,-1524.4,1.102,0
0.064281,0.31288,0.0,-1895.1,2.1961,0.47592,0.68712,0.26331,0.59062,0.89837,3.1961,0.13507,0.77086,0.13507,0.29904,0.58595,0.89837,7.6089,5.1188,0.45247,0.75518,3.3812,0.24413,88302.0,5.6494,0
0.01505,0.79463,-0.21115,-129.53,0.25845,1.3653,0.20537,0.034632,0.040762,0.070034,1.2584,0.018306,1.8021,0.011023,-0.033052,-0.11279,0.057521,1.6172,3.7783,1.5795,0.27832,0.43014,0.72168,-1598.7,2.5065,0
0.16765,0.30476,0.2632,-13.419,2.0463,1.243,0.62363,0.99802,0.23794,0.76948,3.2813,0.17095,1.2874,0.1701,0.26972,0.62363,0.76674,2.3556,4.6221,0.61283,0.75957,0.8487,0.16882,1906.0,1.2544,0
0.035377,0.17643,0.035377,39.911,4.668,0.61701,0.82357,0.50287,0.13135,0.45934,5.668,0.070293,1.1692,0.057336,0.12572,0.56911,0.41403,4.7079,5.3506,2.7144,0.91375,1.73,0.086248,3.9522,0.93609,0
0.11738,0.44403,0.23071,-44.61,1.2516,1.1756,0.55577,0.39401,0.22832,0.51294,2.2521,0.13614,1.3271,0.11767,0.2761,0.55577,0.47146,1.7605,5.6048,0.33644,0.65513,0.72582,0.34467,57837.0,1.9496,0
0.14746,0.35912,0.23079,-55.492,1.7846,1.1137,0.64088,0.43426,0.11783,0.51566,2.7846,0.093826,1.2546,0.093826,0.23079,0.64088,0.51566,1.1141,4.6205,0.4378,0.66043,0.37947,0.33957,5661.9,2.995,0
0.052052,0.41386,0.0,-45.719,1.4163,0.91035,0.58614,0.22476,0.066194,0.1456,2.4163,0.057178,0.0,0.057178,0.052052,0.28802,0.1456,0.0,4.0027,1.507,0.76485,0.8388,0.23159,2718.4,1.827,0
0.098263,0.50638,0.24354,97.604,0.9641,1.3022,0.4882,1.4009,0.20566,0.3319,1.9748,0.12397,1.236,0.12024,0.25014,0.4882,0.32589,1.774,5.2769,0.21986,0.92226,3.1865,0.072315,69779.0,1.4623,0
0.51662,0.19937,0.0,99.955,4.0159,1.6288,0.80063,14.997,0.34278,2.8004,5.0159,0.31719,1.9896,0.31719,0.59099,0.7957,2.8004,96.77,3.8117,5.6209,0.96555,11.972,0.034449,3245.6,3.5038,0
0.19797,0.20676,0.56399,131.35,3.8365,1.3048,0.79324,2.1221,0.28592,1.4704,4.8365,0.23162,1.1566,0.18618,0.70428,0.79324,1.2367,3.0294,4.1997,1.194,0.88395,3.3904,0.11605,5691.0,2.0268,0
0.11582,0.58771,0.18883,-49.74,0.69055,1.0363,0.40584,0.28843,0.076106,0.30989,1.7015,0.060857,1.2835,0.048396,0.23944,0.40584,0.25915,0.67995,4.4018,0.26716,0.48863,0.3829,0.50493,11.11,4.8381,0
0.078846,0.28263,0.078846,76.54,2.2793,1.0711,0.64419,0.5283,0.17225,0.50068,3.5382,0.10877,0.0,0.095972,0.089363,0.64419,0.46347,1.5406,4.7183,0.41808,0.75767,1.8476,0.16915,23452.0,2.1493,0
0.14898,0.2165,0.36482,61.645,3.5348,1.1723,0.76527,0.73707,0.17298,0.83994,4.619,0.14305,1.4639,0.14172,0.36644,0.76527,0.83347,1.6735,5.0472,0.69317,0.77774,1.7341,0.20403,39263.0,2.3689,0
0.10777,0.1334,0.43644,232.77,6.4,1.1911,0.85378,1.0743,0.21711,1.043,7.496,0.17247,1.0259,0.16816,0.44181,0.85378,1.0223,1.9139,5.7664,0.77195,0.8843,4.2135,0.10289,257660.0,1.4059,0
0.10753,0.38893,0.18088,-22.593,1.4073,1.1236,0.54734,0.50923,0.14278,0.43787,2.5712,0.11201,1.1238,0.090155,0.23269,0.54734,0.37085,1.292,4.6092,0.35264,0.67392,0.77123,0.26234,4408.8,1.8955,0
0.22786,0.55522,0.47256,15.625,0.62838,1.1131,0.34889,0.52618,0.097856,0.54571,1.8011,0.094167,1.3207,0.073591,0.58861,0.34889,0.43096,1.022,4.3362,0.51201,0.35,1.2276,0.55411,7747.4,34.933,0
0.13245,0.49601,0.27275,-41.335,0.93805,1.1577,0.46528,0.54204,0.1753,0.43974,2.0161,0.1356,1.6176,0.10645,0.28987,0.46528,0.3666,1.6541,4.8349,0.35841,0.65001,1.4478,0.31128,11764.0,2.4083,0
0.24124,0.48618,0.31144,8.8619,1.0342,1.1068,0.50281,0.73377,0.10792,0.73369,2.0568,0.090082,1.6184,0.072985,0.38713,0.50281,0.61745,1.0318,4.3942,0.63381,0.58322,1.2038,0.40578,4191.3,7.775,0
0.060362,0.93956,-0.000845,-38.878,0.064325,0.88832,0.060437,0.12537,0.067994,0.064286,1.0643,0.067951,0.0,0.067951,0.060362,0.059518,0.064286,0.0,4.7353,0.80112,0.51853,0.8715,0.48147,1159.9,1.7867,0
0.34324,0.19988,0.43547,139.4,4.0031,1.9197,0.80012,2.802,0.27111,2.6039,5.0031,0.22107,0.0,0.1788,0.42438,0.77871,2.1979,71.687,3.3683,7.7322,0.84854,4.8798,0.15146,1666.4,14.232,0
0.18366,0.4261,0.59194,9.4669,1.2467,1.1476,0.53122,1.0272,0.1599,0.72147,2.3468,0.11927,1.0254,0.095528,0.7402,0.53122,0.61434,1.4208,4.1144,0.55865,0.73409,1.2163,0.22324,2416.9,3.2529,0
0.047187,0.47581,0.0,-43.789,1.1017,1.6667,0.52419,0.10169,0.033919,0.11882,2.1017,0.028311,1.0225,0.028311,0.12811,0.50038,0.11882,0.0,4.6232,3.0588,0.5248,0.62558,0.46405,4914.4,3.9785,0
0.14189,0.55117,0.25627,-49.794,0.80184,1.1931,0.44195,0.437,0.20354,0.44119,1.8143,0.1469,1.5913,0.11876,0.28989,0.44195,0.38019,1.921,5.0279,0.34901,0.5915,0.70505,0.40163,4265.3,2.1397,0
0.33836,0.7407,-0.41586,-32.386,0.35008,4.4084,0.2593,0.65093,0.10025,0.59665,1.3501,0.087843,0.0,0.076754,0.38725,-0.041393,0.53066,11.808,3.5219,5.404,0.39462,0.40401,0.59492,-881.59,6.578,0
0.03557,0.3897,0.0,-0.46349,1.5661,1.4867,0.6103,0.16108,0.057294,0.21857,2.5661,0.031555,0.0,0.023926,0.046912,0.55634,0.18947,2.9884,3.7151,3.636,0.70476,1.01,0.29123,1119.0,3.015,0
0.12666,0.4197,0.069787,-18.586,1.3827,1.1144,0.5803,0.49141,0.13793,0.57923,2.3827,0.085163,1.2284,0.071864,0.09692,0.5803,0.52338,1.095,4.2766,0.41264,0.69455,0.76833,0.30545,2394.4,3.1035,0
0.19774,0.20233,0.39137,23.253,3.6769,1.1558,0.74395,1.0052,0.19295,1.2807,4.9424,0.14724,1.3128,0.14724,0.39137,0.74395,1.2807,1.7647,4.1409,1.0135,0.74955,1.3745,0.19672,3869.7,2.5653,0
0.044038,0.45891,0.0,-21.227,1.1791,0.82291,0.54109,0.25843,0.16978,0.30444,2.1791,0.072089,0.99677,0.053515,0.16214,0.47962,0.27114,4.1942,4.1144,1.679,0.77045,0.82731,0.22955,397.67,1.1122,0
0.11693,0.3704,0.39809,33.426,1.6766,1.0847,0.62101,0.47734,0.11439,0.53337,2.6998,0.083435,1.1206,0.067702,0.49962,0.62101,0.46001,0.92607,4.5164,0.39807,0.68953,1.5261,0.30188,10117.0,4.4281,0
0.20501,0.529,0.0,-1.0058,0.89036,1.9705,0.471,0.74849,0.13312,0.49585,1.8904,0.12748,1.0958,0.10404,0.5478,0.44274,0.40854,26.534,3.8498,3.2266,0.66439,1.5708,0.33561,1387.3,4.2071,0
0.010708,0.41259,-0.15656,-99.546,1.4237,0.83332,0.58742,0.044337,0.044281,0.089437,2.4237,0.018341,0.0,0.01285,0.015284,0.57651,0.078347,-0.7824,3.8786,2.0765,0.65528,0.37001,0.34472,0.94454,1.2357,0
0.087091,0.50497,0.087091,-124.9,0.96395,1.2121,0.48676,0.39617,0.21114,0.32113,1.9803,0.14177,0.0,0.1134,0.10888,0.48676,0.27797,1.7698,4.1078,0.22207,0.71689,0.33478,0.27484,-1657.5,0.89881,0
0.11027,0.95497,0.06672,-31.074,0.019451,1.169,0.018575,0.57957,0.26729,0.18436,1.0472,0.19687,1.6126,0.16741,0.086127,0.018575,0.16404,1.3892,4.9906,0.08197,0.7498,0.85181,0.22374,-2250.9,0.82412,0
0.10943,0.73961,0.208,-38.843,0.33002,1.1437,0.24409,0.29974,0.16551,0.21377,1.3521,0.13643,1.6076,0.11455,0.23178,0.24409,0.18551,1.4285,5.0238,0.16132,0.54891,0.80531,0.43479,838.35,1.7142,0
-0.050878,1.1526,-0.050878,-215.19,-0.13582,0.93732,-0.15654,-0.078224,-0.042078,-0.03365,0.86762,-0.055199,0.0,-0.055199,-0.050878,-0.15654,-0.03365,-0.67243,4.1164,-0.057371,0.34561,0.10827,0.65042,-4684.0,1.3021,0
0.093378,0.45792,0.093378,-480.75,1.1692,1.5472,0.5354,0.36327,0.51789,0.27945,2.1838,0.37791,0.0,0.37791,0.093378,0.5354,0.27945,6.291,4.5846,0.2194,0.73627,0.35455,0.25705,-5972.6,0.27504,0
0.27811,0.28355,0.0,-26.816,2.5267,1.688,0.71645,1.3649,0.38898,2.3156,3.5267,0.20424,1.2034,0.16476,0.42877,0.62258,2.0805,137.63,3.8726,4.9332,0.7245,1.3209,0.25258,1278.1,2.9303,0
0.20663,0.5329,0.31816,1.7164,0.85919,1.1228,0.45786,0.73049,0.12649,0.58925,1.8765,0.10529,1.2338,0.083234,0.40944,0.45786,0.48651,1.3084,4.0457,0.54285,0.63294,1.043,0.35782,2230.7,5.6239,0
0.076856,0.68945,-0.013289,35.656,0.45043,2.0464,0.31055,0.27807,0.076413,0.22681,1.4504,0.057003,0.0,0.037556,0.11665,0.24021,0.16909,5.7951,3.8603,2.661,0.58049,1.4059,0.41951,2024.7,6.7627,0
0.076111,0.53508,0.0,12.295,0.86889,1.4567,0.46492,0.15522,0.10622,0.28916,1.8689,0.05225,0.0,0.05225,0.076111,0.34478,0.28916,2.0668,3.7081,2.6337,0.47897,1.1007,0.49034,1040.5,4.7616,0
0.13835,0.63565,0.0,6.5061,0.60088,2.4231,0.38195,0.52764,0.097146,0.37032,1.5732,0.07033,1.3297,0.057096,0.22342,0.34088,0.31987,5.243,4.2316,3.5703,0.68576,1.1675,0.32298,5705.7,7.0795,0
0.11192,0.33712,0.0,124.17,1.9663,1.5048,0.66288,0.43193,0.27681,1.2356,2.9663,0.074379,0.98408,0.074379,0.25406,0.61804,1.2356,0.0,3.8842,3.0127,0.74088,1.9467,0.25912,2844.8,4.0724,0
0.055677,0.6419,0.041513,-101.38,0.51483,1.0452,0.33047,0.15592,0.22984,0.26136,1.5579,0.076276,0.95693,0.076276,0.041513,0.33047,0.26136,0.41663,5.1386,0.045326,0.61528,0.55185,0.35709,-6130.0,1.0618,0
0.29407,0.51577,0.0,-50.229,0.93884,3.8838,0.48423,0.60517,0.23529,1.7717,1.9388,0.075718,1.1808,0.075718,0.5228,0.29459,1.7717,0.0,3.9124,4.9278,0.51376,0.51676,0.48593,3418.2,40.517,0
0.35312,0.32002,0.0,44.372,2.1248,2.3777,0.67998,3.0278,0.20557,1.5273,3.1248,0.18346,0.0,0.14851,0.43621,0.35312,1.2677,115.29,4.0117,6.1177,0.71465,2.6747,0.14407,3334.4,4.4747,0
0.11591,0.66098,0.19635,-30.623,0.48821,1.0985,0.3227,0.24319,0.073795,0.30744,1.5129,0.056033,1.2959,0.042092,0.26592,0.3227,0.24936,0.69637,4.2643,0.26411,0.34918,0.67579,0.6345,191.92,7.7557,0
0.2353,0.22596,0.59939,7.2101,3.405,1.4495,0.76939,1.8242,0.36397,1.6433,4.4256,0.29618,1.1295,0.23064,0.76048,0.76939,1.3474,4.4612,4.656,1.3896,0.82971,1.0883,0.16564,3516.0,1.3482,0
0.04122,0.67068,0.0,-41.503,0.49101,1.5256,0.32932,0.081038,0.069522,0.15814,1.491,0.029413,0.86797,0.027018,0.053834,0.24069,0.1527,4.1286,3.6809,2.164,0.43691,0.71717,0.55373,-128.54,3.225,0
0.28437,0.29398,0.53287,-1.2561,2.0744,1.3607,0.60984,2.6846,0.44973,1.2204,3.4016,0.4076,1.244,0.35647,0.63123,0.60984,1.0816,3.7559,6.1145,0.74901,0.7827,1.323,0.12112,89386.0,0.98463,0
0.10225,0.30268,0.30597,14.064,2.2793,1.1225,0.6899,0.69821,0.13606,0.57109,3.3038,0.099842,1.1348,0.080487,0.38127,0.6899,0.48986,1.2433,4.8357,0.46491,0.81091,1.2349,0.18167,13600.0,2.0498,0
0.29753,0.53368,0.0,81.283,0.87379,1.6557,0.46632,0.71211,0.22643,0.70251,1.8738,0.22287,1.4636,0.17969,0.52034,0.44632,0.56855,226.2,4.682,2.4216,0.4765,1.5939,0.51821,20951.0,35.924,0
-0.000558,0.6782,-0.03767,-23.561,0.47449,0.24269,0.3218,-0.001268,0.000712,0.000255,1.4745,-0.0023,0.0,-0.0023,-0.000558,-0.038228,0.000255,-10973.0,4.2566,0.38781,0.55989,0.966,0.44011,1064.0,0.48445,0
0.19963,0.43946,0.39959,100.87,1.1584,1.6782,0.50907,2.9895,0.42063,0.64866,2.2755,0.36656,1.3194,0.29457,0.49253,0.50907,0.53764,6.4448,6.0847,0.59223,0.86543,2.2468,0.083096,181330.0,0.88273,0
0.3,0.36587,0.3,27.584,1.5758,1.3873,0.57654,1.1536,0.29712,1.114,2.7332,0.27062,0.0,0.21871,0.37122,0.57654,0.9193,3.7526,4.7602,1.0142,0.62061,1.2313,0.3218,11037.0,2.8195,0
0.10058,0.23914,0.31029,49.313,2.8922,1.2368,0.69164,0.9018,0.23997,0.92223,4.1816,0.13301,1.0907,0.10944,0.37722,0.69164,0.83164,1.7487,4.9538,0.54336,0.79522,1.6535,0.13556,24140.0,1.5422,0
0.001215,0.55127,0.0,-14.818,0.814,1.1837,0.44873,0.003242,0.024923,0.053514,1.814,0.001026,0.89386,0.001026,-0.091603,0.35088,0.053514,-1.4619,3.8263,2.2388,0.61717,0.87863,0.3747,832.84,2.3623,0
0.090769,0.26964,0.25283,7.135,2.4115,1.1101,0.65024,0.58996,0.11253,0.58453,3.7086,0.085371,1.027,0.064804,0.33011,0.65024,0.47769,1.0295,4.3504,0.48173,0.7172,1.1701,0.20269,7301.2,2.9709,0
0.047515,0.61252,0.0,-5.8237,0.6326,0.75534,0.38748,0.28743,0.21435,0.26433,1.6326,0.078336,1.1967,0.062905,0.096314,0.30826,0.2453,3.0353,5.069,1.0956,0.7195,0.99563,0.20586,6514.3,1.0227,0
0.06558,0.32328,0.0,10.754,2.0933,0.95988,0.67672,0.55381,0.14177,0.42096,3.0933,0.085786,0.0,0.068321,0.082344,0.62766,0.3691,13.317,4.7232,2.6967,0.76212,1.1828,0.14869,8022.1,1.3721,0
0.26896,0.24503,0.26896,52.738,2.9971,1.142,0.73439,1.4011,0.20043,1.4795,4.0812,0.1487,0.0,0.1487,0.26896,0.73439,1.4795,1.7123,3.9864,1.1068,0.78745,2.1506,0.19196,2389.1,3.2211,0
0.029544,0.84837,-0.55195,-67.038,0.17851,2.7523,0.15144,0.044457,0.032487,0.1054,1.1787,0.010805,0.0,0.010734,0.02974,-0.3377,0.10517,2.5895,3.7085,3.2124,0.18587,0.26031,0.66895,-2320.0,3.5062,0
0.11322,0.28925,0.0,79.415,2.4572,1.736,0.71075,0.68803,0.13155,0.78949,3.4572,0.065222,1.2884,0.065222,0.20654,0.6743,0.78949,0.0,3.6368,4.3844,0.73824,2.5894,0.16456,1611.5,3.7453,0
0.43995,0.60446,0.0,5.0648,0.65438,4.1664,0.39554,0.74339,0.12034,0.82952,1.6544,0.10559,0.0,0.10559,0.43995,0.052835,0.82952,117.51,3.8711,6.1389,0.39701,1.1496,0.59181,1404.5,19.005,0
0.12267,0.31732,0.21025,29.434,0.9405,1.128,0.29844,0.95076,0.13052,0.49572,3.1514,0.12641,1.263,0.10178,0.26154,0.29844,0.4022,1.3881,4.9156,0.46742,0.45552,1.5483,0.16024,66241.0,34.164,0
0.076884,0.48067,-0.04575,0.083637,1.0804,2.472,0.51933,0.3769,0.054399,0.27976,2.0804,0.036749,0.93911,0.031102,0.056567,0.45991,0.25072,0.036749,4.1362,4.1473,0.7062,1.0049,0.24103,2.6819,6.9913,0
